Paper ID,Model ID,Paper (APA citation),Meta-data,,,,,,,,,Data type ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Participants,,,,,,Self-report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emotion elicitation techniques,,,,,,,,,,,,,,,,,,,,,,,EDA,,,,,,,,,,,,,,,,,"Affective model ('dimensional', 'categorical', '-')  ",Statistical Learning model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Results - Highest Performance,,,,,,,,,,,,,,,,,,,,Reviewer,,,Comments:                                     ,,Discrepancia
,,,Authors,Title,Year,Source Title,Source Type,,,,First author's country affiliation,Original?                                                                                             (put an x)   ,,,,Database,,,,,,,,,,,,,,,,,,,,,,,,N                         (Sample Size),N Female:                                         e.g. 13,Age ,,,Country ,"Affective self-report questionnaire:                                    a) Yes; b) No; c) Relies on other's questionnaire                                                                      IF ""No"" GO TO ""Emotion elicitaion technique""",Affective questionaire,,,,,,Affective measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Modality,,,,,Task type,,"Technique name                 IF 'ad hoc task' (i.e. it is not based on a validated technique), complete '-'",Technique clasification,,,,,,,,,,,,,,,,,,Techinque description,Elicitation duration (per sample):                                  ,,,,EDA Device:,,EDA sensor location,,,,,,,,,,,,,,,,Model type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Model's level:,,N Model Input (Samples or X):                                                    e.g. 255 ,Interpretation of the model/features                                                              ,,Public code,,Accuracy,Precision,F-Measure,Recall / Sensitivity / True Positive Rate,Specificity / True Negative Rate,False Positive Rate,False Negative Rate,ROC AUC,R2,R,MAE (Mean Absolute Error),Concordance Correlation Coefficient (CCC),Spearman’s ranking correlation,Mean square error (MSE),Root Mean Square Error (RMSE),"Pearson Correlation
Coefficient (r)","unweighted
average recall (UAR)",Matthews Correlation Coefficient,G-mean (Geometric mean),"Other                          (change name of the column, put an x, add a new ""Other "" column in ""Results"") ",Emma                                     (put an x),Lolo                                       (put an x),Agus                                         (put an x),,,
38,240,"Gjoreski, M., Luštrek, M., Gams, M., & Mitrevski, B. (2018). An inter-domain study for arousal recognition from physiological signals. Informatica (Slovenia), 42(1), 61–68. Scopus.","Gjoreski, M., Luštrek, M., Gams, M., & Mitrevski, B.",An inter-domain study for arousal recognition from physiological signals.,2018,Informatica (Slovenia),x,-,,-,Slovenia,-,-,-,-,x,-,x,-,-,-,-,-,-,-,-,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,dimensional,2,"LA, HA",-,-,x,-,-,-,-,,,,,,,,,,,-,-,-,,-,-,-,-,-,-,,,,-,,,-,-,-,-,-,-,,,-,,,,,-,--,-,-,-,-,-,-,x,-,-,-,-,-,-,53.3,,,,,,,,,,,,,,,,,,,,,,,,,
38,241,"Gjoreski, M., Luštrek, M., Gams, M., & Mitrevski, B. (2018). An inter-domain study for arousal recognition from physiological signals. Informatica (Slovenia), 42(1), 61–68. Scopus.","Gjoreski, M., Luštrek, M., Gams, M., & Mitrevski, B.",An inter-domain study for arousal recognition from physiological signals.,2018,Informatica (Slovenia),x,-,,-,Slovenia,-,-,-,-,x,-,x,-,-,-,-,-,-,-,-,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,dimensional,2,"LA, HA",-,-,-,-,-,-,x,,,,,,,,,,,-,-,-,,-,-,-,-,-,-,,,,-,,,-,-,-,-,-,-,,,-,,,,,-,--,-,-,-,-,-,-,x,-,-,-,-,-,-,45.4,,,,,,,,,,,,,,,,,,,,,,,,,
38,242,"Gjoreski, M., Luštrek, M., Gams, M., & Mitrevski, B. (2018). An inter-domain study for arousal recognition from physiological signals. Informatica (Slovenia), 42(1), 61–68. Scopus.","Gjoreski, M., Luštrek, M., Gams, M., & Mitrevski, B.",An inter-domain study for arousal recognition from physiological signals.,2018,Informatica (Slovenia),x,-,,-,Slovenia,-,-,-,-,x,-,x,-,-,-,-,-,-,-,-,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,dimensional,2,"LA, HA",-,-,-,-,-,x,-,,,,,,,,,,,-,-,-,,-,-,-,-,-,-,,,,-,,,-,-,-,-,-,-,,,-,,,,,-,--,-,-,-,-,-,-,x,-,-,-,-,-,-,48.3,,,,,,,,,,,,,,,,,,,,,,,,,
39,243,"Ayata, D., Yaslan, Y., & Kamasak, M. (2017). Emotion recognition via galvanic skin response: Comparison of machine learning algorithms and feature extraction methods. Istanbul University - Journal of Electrical and Electronics Engineering, 17, 3129–3136. Scopus.","Ayata, D., Yaslan, Y., & Kamasak, M.",Emotion recognition via galvanic skin response: Comparison of machine learning algorithms and feature extraction methods.,2017,Istanbul University - Journal of Electrical and Electronics Engineering,x,-,,-,Turkey,-,-,-,-,x,x,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,dimensional,2,"LA, HA",-,-,x,-,-,-,-,,,,,,,,,-,,-,-,-,,-,-,-,-,-,-,,,,-,,,-,-,-,-,-,-,,,-,,,,,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,58.12,-,-,-,-,,-,-,-,-,-,-,,,,,,,,-,-,-,x,,,
39,244,"Ayata, D., Yaslan, Y., & Kamasak, M. (2017). Emotion recognition via galvanic skin response: Comparison of machine learning algorithms and feature extraction methods. Istanbul University - Journal of Electrical and Electronics Engineering, 17, 3129–3136. Scopus.","Ayata, D., Yaslan, Y., & Kamasak, M.",Emotion recognition via galvanic skin response: Comparison of machine learning algorithms and feature extraction methods.,2017,Istanbul University - Journal of Electrical and Electronics Engineering,x,-,,-,Turkey,-,-,-,-,x,x,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,dimensional,2,"LA, HA",-,-,-,-,-,x,-,,,,,,,,,-,,-,-,-,,-,-,-,-,-,-,,,,-,,,-,-,-,-,-,-,,,-,,,,,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,59.21,-,-,-,-,,-,-,-,-,-,-,,,,,,,,-,-,-,x,,,
39,245,"Ayata, D., Yaslan, Y., & Kamasak, M. (2017). Emotion recognition via galvanic skin response: Comparison of machine learning algorithms and feature extraction methods. Istanbul University - Journal of Electrical and Electronics Engineering, 17, 3129–3136. Scopus.","Ayata, D., Yaslan, Y., & Kamasak, M.",Emotion recognition via galvanic skin response: Comparison of machine learning algorithms and feature extraction methods.,2017,Istanbul University - Journal of Electrical and Electronics Engineering,x,-,,-,Turkey,-,-,-,-,x,x,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,dimensional,2,"LA, HA",-,-,-,-,-,x,-,,,,,,,,,-,,-,-,-,,-,-,-,-,-,-,,,,-,,,-,-,-,-,-,-,,,-,,,,,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,71.53,-,-,-,-,,-,-,-,-,-,-,,,,,,,,-,-,-,x,,,
39,246,"Ayata, D., Yaslan, Y., & Kamasak, M. (2017). Emotion recognition via galvanic skin response: Comparison of machine learning algorithms and feature extraction methods. Istanbul University - Journal of Electrical and Electronics Engineering, 17, 3129–3136. Scopus.","Ayata, D., Yaslan, Y., & Kamasak, M.",Emotion recognition via galvanic skin response: Comparison of machine learning algorithms and feature extraction methods.,2017,Istanbul University - Journal of Electrical and Electronics Engineering,x,-,,-,Turkey,-,-,-,-,x,x,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,dimensional,2,"LA, HA",-,x,-,-,-,-,-,,,,,,,,,-,,-,-,-,,-,-,-,-,-,-,,,,-,,,-,-,-,-,-,-,,,-,,,,,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,71.4,-,-,-,-,,-,-,-,-,-,-,,,,,,,,-,-,-,x,,,
39,247,"Ayata, D., Yaslan, Y., & Kamasak, M. (2017). Emotion recognition via galvanic skin response: Comparison of machine learning algorithms and feature extraction methods. Istanbul University - Journal of Electrical and Electronics Engineering, 17, 3129–3136. Scopus.","Ayata, D., Yaslan, Y., & Kamasak, M.",Emotion recognition via galvanic skin response: Comparison of machine learning algorithms and feature extraction methods.,2017,Istanbul University - Journal of Electrical and Electronics Engineering,x,-,,-,Turkey,-,-,-,-,x,x,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,dimensional,2,"LV, HV",-,-,x,-,-,-,-,,,,,,,,,-,,-,-,-,,-,-,-,-,-,-,,,,-,,,-,-,-,-,-,-,,,-,,,,,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,60.54,-,-,-,-,,-,-,-,-,-,-,,,,,,,,-,-,-,x,,,
39,248,"Ayata, D., Yaslan, Y., & Kamasak, M. (2017). Emotion recognition via galvanic skin response: Comparison of machine learning algorithms and feature extraction methods. Istanbul University - Journal of Electrical and Electronics Engineering, 17, 3129–3136. Scopus.","Ayata, D., Yaslan, Y., & Kamasak, M.",Emotion recognition via galvanic skin response: Comparison of machine learning algorithms and feature extraction methods.,2017,Istanbul University - Journal of Electrical and Electronics Engineering,x,-,,-,Turkey,-,-,-,-,x,x,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,dimensional,2,"LV, HV",-,-,-,-,-,x,-,,,,,,,,,-,,-,-,-,,-,-,-,-,-,-,,,,-,,,-,-,-,-,-,-,,,-,,,,,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,59.2,-,-,-,-,,-,-,-,-,-,-,,,,,,,,-,-,-,x,,,
39,249,"Ayata, D., Yaslan, Y., & Kamasak, M. (2017). Emotion recognition via galvanic skin response: Comparison of machine learning algorithms and feature extraction methods. Istanbul University - Journal of Electrical and Electronics Engineering, 17, 3129–3136. Scopus.","Ayata, D., Yaslan, Y., & Kamasak, M.",Emotion recognition via galvanic skin response: Comparison of machine learning algorithms and feature extraction methods.,2017,Istanbul University - Journal of Electrical and Electronics Engineering,x,-,,-,Turkey,-,-,-,-,x,x,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,dimensional,2,"LV, HV",-,-,-,-,-,x,-,,,,,,,,,-,,-,-,-,,-,-,-,-,-,-,,,,-,,,-,-,-,-,-,-,,,-,,,,,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,71.04,-,-,-,-,,-,-,-,-,-,-,,,,,,,,-,-,-,x,,,
39,250,"Ayata, D., Yaslan, Y., & Kamasak, M. (2017). Emotion recognition via galvanic skin response: Comparison of machine learning algorithms and feature extraction methods. Istanbul University - Journal of Electrical and Electronics Engineering, 17, 3129–3136. Scopus.","Ayata, D., Yaslan, Y., & Kamasak, M.",Emotion recognition via galvanic skin response: Comparison of machine learning algorithms and feature extraction methods.,2017,Istanbul University - Journal of Electrical and Electronics Engineering,x,-,,-,Turkey,-,-,-,-,x,x,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,dimensional,2,"LV, HV",-,x,-,-,-,-,-,,,,,,,,,-,,-,-,-,,-,-,-,-,-,-,,,,-,,,-,-,-,-,-,-,,,-,,,,,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,70.54,-,-,-,-,,-,-,-,-,-,-,,,,,,,,-,-,-,x,,,
40,251,"Martínez-Rodrigo, A., Zangróniz, R., Pastor, J. M., & Sokolova, M. V. (2017). Arousal level classification of the aging adult from electro-dermal activity: From hardware development to software architecture. Pervasive and Mobile Computing, 34, 46–59. Scopus. https://doi.org/10.1016/j.pmcj.2016.04.006","Martínez-Rodrigo, A., Zangróniz, R., Pastor, J. M., & Sokolova, M. V.",Arousal level classification of the aging adult from electro-dermal activity: From hardware development to software architecture.,2017,Pervasive and Mobile Computing,x,-,,-,Spain,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,-,21,12,-,-,-,-,Relies on other's questionnaire,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,-,x,-,-,-,-,x,IAPS,x,-,,-,-,-,-,-,-,-,-,-,,,,,,-,-,9m,-,-,-,homemade,-,right,-,-,-,-,-,-,-,-,-,-,x,-,,-,dimensional,2,"sleepiness, stressed",x,-,-,-,-,-,-,,,,,,,,,-,,-,-,-,,-,-,-,-,-,-,-,,,-,,,-,-,-,-,-,-,,,-,,,,,-,-,-,-,-,-,-,-,,,,-,-,-,-,83.33,,,,,,,,,,,,,,,,,,,,,,,,,
41,252,"Milchevski, A., Rozza, A., & Taskovski, D. (2015). Multimodal affective analysis combining regularized linear regression and boosted regression trees. 33–39. Scopus. https://doi.org/10.1145/2808196.2811636","Milchevski, A., Rozza, A., & Taskovski, D.",Multimodal affective analysis combining regularized linear regression and boosted regression trees.,2015,"AVEC 2015 - Proceedings of the 5th International Workshop on Audio/Visual Emotion Challenge, co-Located with MM 2015",-,x,,-,Macedonian,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,x,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,dimensional,-,-,-,-,-,-,-,-,-,,,,,,,,,-,,-,-,-,,-,-,-,-,-,-,-,,,-,,,-,1,arousal,x,-,-,,,-,,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,0.09,-,,,,,,,-,-,-,x,,,
41,253,"Milchevski, A., Rozza, A., & Taskovski, D. (2015). Multimodal affective analysis combining regularized linear regression and boosted regression trees. 33–39. Scopus. https://doi.org/10.1145/2808196.2811636","Milchevski, A., Rozza, A., & Taskovski, D.",Multimodal affective analysis combining regularized linear regression and boosted regression trees.,2015,"AVEC 2015 - Proceedings of the 5th International Workshop on Audio/Visual Emotion Challenge, co-Located with MM 2015",-,x,,-,Macedonian,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,x,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,dimensional,-,-,-,-,-,-,-,-,-,,,,,,,,,-,,-,-,-,,-,-,-,-,-,-,-,,,-,,,-,1,arousal,-,-,-,,,-,,,,x,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,0.056,-,,,,,,,-,-,-,x,,,
41,254,"Milchevski, A., Rozza, A., & Taskovski, D. (2015). Multimodal affective analysis combining regularized linear regression and boosted regression trees. 33–39. Scopus. https://doi.org/10.1145/2808196.2811636","Milchevski, A., Rozza, A., & Taskovski, D.",Multimodal affective analysis combining regularized linear regression and boosted regression trees.,2015,"AVEC 2015 - Proceedings of the 5th International Workshop on Audio/Visual Emotion Challenge, co-Located with MM 2015",-,x,,-,Macedonian,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,x,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,dimensional,-,-,-,-,-,-,-,-,-,,,,,,,,,-,,-,-,-,,-,-,-,-,-,-,-,,,-,,,-,1,valence,x,-,-,,,-,,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,0.113,-,,,,,,,-,-,-,x,,,
41,255,"Milchevski, A., Rozza, A., & Taskovski, D. (2015). Multimodal affective analysis combining regularized linear regression and boosted regression trees. 33–39. Scopus. https://doi.org/10.1145/2808196.2811636","Milchevski, A., Rozza, A., & Taskovski, D.",Multimodal affective analysis combining regularized linear regression and boosted regression trees.,2015,"AVEC 2015 - Proceedings of the 5th International Workshop on Audio/Visual Emotion Challenge, co-Located with MM 2015",-,x,,-,Macedonian,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,x,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,dimensional,-,-,-,-,-,-,-,-,-,,,,,,,,,-,,-,-,-,,-,-,-,-,-,-,-,,,-,,,-,1,valence,-,-,-,,,-,,,,x,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,0.107,-,,,,,,,-,-,-,x,,,
42,256,"Ringeval, F., Eyben, F., Kroupi, E., Yuce, A., Thiran, J.-P., Ebrahimi, T., Lalanne, D., & Schuller, B. (2015). Prediction of asynchronous dimensional emotion ratings from audiovisual and physiological data. Pattern Recognition Letters, 66, 22–30. Scopus. https://doi.org/10.1016/j.patrec.2014.11.007","Ringeval, F., Eyben, F., Kroupi, E., Yuce, A., Thiran, J.-P., Ebrahimi, T., Lalanne, D., & Schuller, B.",Prediction of asynchronous dimensional emotion ratings from audiovisual and physiological data.,2015,Pattern Recognition Letters,x,-,,-,GErmany,-,-,-,-,x,-,-,-,-,-,-,-,x,-,-,-,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,dimensional,-,-,-,-,-,-,-,-,-,,,,,,,,,-,,-,-,-,,-,-,-,-,-,-,-,,,-,,,-,1,arousal,-,-,-,,,-,,,,-,-,-,-,-,-,-,-,-,?,?,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.057,-,,,,,,,-,-,-,x,,,
42,257,"Ringeval, F., Eyben, F., Kroupi, E., Yuce, A., Thiran, J.-P., Ebrahimi, T., Lalanne, D., & Schuller, B. (2015). Prediction of asynchronous dimensional emotion ratings from audiovisual and physiological data. Pattern Recognition Letters, 66, 22–30. Scopus. https://doi.org/10.1016/j.patrec.2014.11.007","Ringeval, F., Eyben, F., Kroupi, E., Yuce, A., Thiran, J.-P., Ebrahimi, T., Lalanne, D., & Schuller, B.",Prediction of asynchronous dimensional emotion ratings from audiovisual and physiological data.,2015,Pattern Recognition Letters,x,-,,-,GErmany,-,-,-,-,x,-,-,-,-,-,-,-,x,-,-,-,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,dimensional,-,-,-,-,-,-,-,-,-,,,,,,,,,-,,-,-,-,,-,-,-,-,-,-,-,,,-,,,-,1,valence,-,-,-,,,-,,,,-,-,-,-,-,-,-,-,-,?,?,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.109,-,,,,,,,-,-,-,x,,,
42,258,"Ringeval, F., Eyben, F., Kroupi, E., Yuce, A., Thiran, J.-P., Ebrahimi, T., Lalanne, D., & Schuller, B. (2015). Prediction of asynchronous dimensional emotion ratings from audiovisual and physiological data. Pattern Recognition Letters, 66, 22–30. Scopus. https://doi.org/10.1016/j.patrec.2014.11.007","Ringeval, F., Eyben, F., Kroupi, E., Yuce, A., Thiran, J.-P., Ebrahimi, T., Lalanne, D., & Schuller, B.",Prediction of asynchronous dimensional emotion ratings from audiovisual and physiological data.,2015,Pattern Recognition Letters,x,-,,-,GErmany,-,-,-,-,x,-,-,-,-,-,-,-,x,-,-,-,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,dimensional,-,-,-,-,-,-,-,-,-,,,,,,,,,-,,-,-,-,,-,-,-,-,-,-,-,,,-,,,-,2,"arousal, valence",-,-,-,,,-,,,,-,-,-,-,-,-,-,-,-,?,?,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.053,-,,,,,,,-,-,-,x,,,
42,259,"Ringeval, F., Eyben, F., Kroupi, E., Yuce, A., Thiran, J.-P., Ebrahimi, T., Lalanne, D., & Schuller, B. (2015). Prediction of asynchronous dimensional emotion ratings from audiovisual and physiological data. Pattern Recognition Letters, 66, 22–30. Scopus. https://doi.org/10.1016/j.patrec.2014.11.007","Ringeval, F., Eyben, F., Kroupi, E., Yuce, A., Thiran, J.-P., Ebrahimi, T., Lalanne, D., & Schuller, B.",Prediction of asynchronous dimensional emotion ratings from audiovisual and physiological data.,2015,Pattern Recognition Letters,x,-,,-,GErmany,-,-,-,-,x,-,-,-,-,-,-,-,x,-,-,-,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,dimensional,-,-,-,-,-,-,-,-,-,,,,,,,,,-,,-,-,-,,-,-,-,-,-,-,-,,,-,,,-,2,"arousal, valence",-,-,-,,,-,,,,-,-,-,-,-,-,-,-,-,?,?,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.122,-,,,,,,,-,-,-,x,,,
43,260,"Kostoulas, T., Chanel, G., Muszynski, M., Lombardo, P., & Pun, T. (2017). Films, affective computing and aesthetic experience: Identifying emotional and aesthetic highlights from multimodal signals in a social setting. Frontiers in ICT, 4(JUN). Scopus. https://doi.org/10.3389/fict.2017.00011","Kostoulas, T., Chanel, G., Muszynski, M., Lombardo, P., & Pun, T.","Films, affective computing and aesthetic experience: Identifying emotional and aesthetic highlights from multimodal signals in a social setting.",2017,Frontiers in ICT,x,-,,-,Switzerland,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,x,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,dimensional,2,"LV,HV",,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,79.94,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,-,-,-,x,,,
